district_id,state,district_num,geoid,party_control,rep_name,rep_party,first_elected,tenure_years,pvi,cook_rating,baseline_win_prob_r,incumbent_running,is_open_seat,mode,fec_raised_r_2024,fec_spent_r_2024,fec_raised_d_2024,fec_spent_d_2024,fec_outside_2024,fec_raised_r_2022,fec_spent_r_2022,fec_raised_d_2022,fec_spent_d_2022,fec_raised_r_2026,fec_spent_r_2026,fec_raised_d_2026,fec_spent_d_2026,hist_cost_to_compete,incremental_cost,pop_total,vap,median_income,pct_white,pct_black,pct_hispanic,pct_asian,pct_ba_plus,pct_urban,civic_election_id,civic_candidates_json,notes,data_source_flags
TX-12,TX,12,4812,D,Christopher Jackson,D,2014,12.0,-5.6,Lean D,,True,False,attack,3219043.0,3043075.0,3332055.0,2745234.0,1540792.0,2055717.0,1668404.0,3153624.0,2401917.0,844773.0,185724.0,1550615.0,422431.0,2925720.0,,727827,535596,91657.0,0.6027,0.1655,0.2121,0.0197,0.2519,0.9596,,"{""office"": ""U.S. Representative, District 12"", ""candidates"": [{""name"": ""Christopher Jackson"", ""party"": ""D""}, {""name"": ""Kimberly Lopez"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
TX-13,TX,13,4813,R,Karen Martin,R,2019,7.0,8.4,Likely R,,True,False,defend,9275433.0,7684840.0,6322809.0,4798659.0,1810634.0,9041905.0,6893559.0,3861031.0,2917455.0,1958498.0,2848880.0,2967065.0,1920061.0,6354724.0,,797319,578315,73748.0,0.3948,0.0218,0.5367,0.0466,0.2694,0.8699,,"{""office"": ""U.S. Representative, District 13"", ""candidates"": [{""name"": ""Karen Martin"", ""party"": ""R""}, {""name"": ""David Gonzalez"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
TX-14,TX,14,4814,D,Daniel Lee,D,2012,14.0,-8.3,Likely D,,True,False,attack,5585449.0,4857069.0,7986635.0,6853766.0,4797759.0,6017547.0,5738899.0,8268625.0,6775263.0,1925793.0,285378.0,3944804.0,1132275.0,5548268.0,,751745,596633,44744.0,0.7373,0.025,0.2253,0.0123,0.2191,0.7462,,"{""office"": ""U.S. Representative, District 14"", ""candidates"": [{""name"": ""Daniel Lee"", ""party"": ""D""}, {""name"": ""Elizabeth Walker"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
TX-15,TX,15,4815,R,Lisa Perez,R,2014,12.0,0.3,Toss-up,,True,False,defend,8758074.0,6781202.0,5508758.0,4437988.0,5588044.0,6262610.0,4933419.0,4874510.0,4541401.0,4142142.0,2650570.0,935537.0,982553.0,7430166.0,,702350,509552,62888.0,0.3631,0.0241,0.5346,0.0782,0.3518,0.7253,,"{""office"": ""U.S. Representative, District 15"", ""candidates"": [{""name"": ""Lisa Perez"", ""party"": ""R""}, {""name"": ""Thomas Young"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
TX-16,TX,16,4816,R,Matthew Thompson,R,2019,7.0,15.5,Solid R,,True,False,safe,4336748.0,3683429.0,3250036.0,2778372.0,1840297.0,4017440.0,3421571.0,2167163.0,1921031.0,2094681.0,1509190.0,906793.0,1041917.0,2336729.0,,694557,540118,42673.0,0.5929,0.137,0.2286,0.0415,0.5482,0.4614,,"{""office"": ""U.S. Representative, District 16"", ""candidates"": [{""name"": ""Matthew Thompson"", ""party"": ""R""}, {""name"": ""Andrew Taylor"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
TX-17,TX,17,4817,R,Nancy White,R,2007,19.0,1.0,Toss-up,,True,False,defend,9276813.0,7973343.0,7940538.0,7259074.0,2564825.0,7112109.0,6722590.0,6283952.0,4897328.0,2365402.0,3229045.0,1795224.0,637964.0,8798066.0,,811636,663285,75902.0,0.442,0.0566,0.483,0.0185,0.5323,0.7673,,"{""office"": ""U.S. Representative, District 17"", ""candidates"": [{""name"": ""Nancy White"", ""party"": ""R""}, {""name"": ""Andrew Nguyen"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
TX-18,TX,18,4818,R,Anthony Harris,R,2011,15.0,2.3,Tilt R,,True,False,defend,4145627.0,3414479.0,2832849.0,2561875.0,3666529.0,4099097.0,3558946.0,2914306.0,2338856.0,856416.0,812978.0,1003882.0,798892.0,3438993.0,,750863,565926,91448.0,0.6496,0.0706,0.2511,0.0287,0.1814,0.8491,,"{""office"": ""U.S. Representative, District 18"", ""candidates"": [{""name"": ""Anthony Harris"", ""party"": ""R""}, {""name"": ""Jennifer Nguyen"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
TX-19,TX,19,4819,D,Betty Sanchez,D,2024,2.0,-5.5,Lean D,,False,False,attack,5956808.0,4667222.0,8928727.0,8738068.0,7921319.0,5387345.0,4557520.0,7992081.0,6548000.0,1817546.0,1586670.0,3680092.0,2327074.0,6668720.0,,716630,557749,80103.0,0.5266,0.0778,0.3241,0.0716,0.1551,0.6978,,"{""office"": ""U.S. Representative, District 19"", ""candidates"": [{""name"": ""Betty Sanchez"", ""party"": ""D""}, {""name"": ""Linda Lee"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
TX-20,TX,20,4820,R,Mark Clark,R,2017,9.0,5.5,Lean R,,True,False,defend,7201098.0,6388032.0,5220094.0,4702843.0,2242928.0,7117075.0,6559415.0,3145785.0,2504019.0,1837751.0,1022834.0,2549476.0,1407469.0,5564694.0,,755781,566566,61933.0,0.3027,0.1058,0.5543,0.0371,0.2151,0.9628,,"{""office"": ""U.S. Representative, District 20"", ""candidates"": [{""name"": ""Mark Clark"", ""party"": ""R""}, {""name"": ""David Anderson"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
TX-21,TX,21,4821,R,Margaret Ramirez,R,2009,17.0,-0.1,Toss-up,,True,False,defend,5778249.0,4459468.0,3778309.0,3309846.0,5070000.0,4700012.0,3857599.0,3250037.0,2472625.0,987167.0,1075248.0,1613298.0,982560.0,5003814.0,,767940,588442,49393.0,0.4322,0.1214,0.4322,0.0142,0.4259,0.99,,"{""office"": ""U.S. Representative, District 21"", ""candidates"": [{""name"": ""Margaret Ramirez"", ""party"": ""R""}, {""name"": ""Patricia Perez"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
TX-22,TX,22,4822,D,Donald Lewis,D,2024,2.0,-5.8,Lean D,,True,False,attack,7304256.0,6922729.0,12658054.0,9826730.0,7853400.0,7699921.0,6779596.0,12801568.0,11570357.0,3056266.0,2467672.0,3653262.0,1771242.0,8859273.0,,704554,532735,67197.0,0.3521,0.1224,0.4823,0.0431,0.2999,0.6509,,"{""office"": ""U.S. Representative, District 22"", ""candidates"": [{""name"": ""Donald Lewis"", ""party"": ""D""}, {""name"": ""Paul Harris"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
TX-23,TX,23,4823,R,Sandra Robinson,R,2019,7.0,12.0,Solid R,,True,False,safe,2457816.0,1868677.0,2595111.0,2262716.0,1286084.0,1558614.0,1419637.0,2322814.0,2083352.0,376675.0,588788.0,723920.0,731460.0,1803895.0,,691311,498564,70239.0,0.5954,0.0837,0.2735,0.0474,0.2216,0.3574,,"{""office"": ""U.S. Representative, District 23"", ""candidates"": [{""name"": ""Sandra Robinson"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
TX-24,TX,24,4824,R,Steven Walker,R,2019,7.0,7.3,Likely R,,True,False,defend,6926165.0,6730713.0,6565193.0,5628283.0,7238220.0,6707916.0,6570663.0,5545652.0,4779382.0,3045726.0,1684008.0,1607855.0,421005.0,5704146.0,,704587,519037,95996.0,0.5008,0.1516,0.3063,0.0412,0.3896,0.4417,,"{""office"": ""U.S. Representative, District 24"", ""candidates"": [{""name"": ""Steven Walker"", ""party"": ""R""}, {""name"": ""Susan Young"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
TX-25,TX,25,4825,D,Ashley Young,D,2021,5.0,-1.9,Tilt D,,True,False,attack,8338509.0,7898374.0,9150465.0,8199845.0,7525897.0,6962852.0,5947481.0,6321616.0,5442281.0,3816438.0,1700576.0,2016853.0,617229.0,8716504.0,,811268,591402,67667.0,0.6527,0.0563,0.238,0.0531,0.1784,0.544,,"{""office"": ""U.S. Representative, District 25"", ""candidates"": [{""name"": ""Ashley Young"", ""party"": ""D""}, {""name"": ""Elizabeth Harris"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
TX-26,TX,26,4826,R,Paul Allen,R,2023,3.0,4.1,Lean R,,True,False,defend,10179659.0,9060468.0,8148943.0,7402205.0,1765367.0,7242901.0,6283077.0,7112975.0,5951292.0,4753415.0,627751.0,1380645.0,1923662.0,8570454.0,,739595,571864,93504.0,0.1627,0.1924,0.5712,0.0736,0.4444,0.5302,,"{""office"": ""U.S. Representative, District 26"", ""candidates"": [{""name"": ""Paul Allen"", ""party"": ""R""}, {""name"": ""Anthony Nguyen"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
TX-27,TX,27,4827,R,Kimberly King,R,2004,22.0,-0.0,Toss-up,,True,False,defend,9406040.0,7661019.0,5144325.0,4187771.0,8106609.0,9386781.0,8373985.0,3116352.0,2919870.0,2934960.0,2182326.0,2610412.0,1571069.0,7638942.0,,723551,532056,43948.0,0.4211,0.1522,0.4139,0.0127,0.3298,0.3723,,"{""office"": ""U.S. Representative, District 27"", ""candidates"": [{""name"": ""Kimberly King"", ""party"": ""R""}, {""name"": ""Karen Wilson"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
TX-28,TX,28,4828,R,Andrew Wright,R,2013,13.0,10.7,Solid R,,False,False,defend,8624917.0,7729260.0,6361308.0,6068838.0,4156801.0,9415253.0,9000926.0,5221245.0,5115683.0,2532973.0,2302740.0,2328134.0,1186330.0,5622832.0,,774907,612084,65617.0,0.3593,0.1462,0.4701,0.0243,0.1705,0.8576,,"{""office"": ""U.S. Representative, District 28"", ""candidates"": [{""name"": ""Andrew Wright"", ""party"": ""R""}, {""name"": ""Sandra White"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
TX-29,TX,29,4829,R,Emily Scott,R,2006,20.0,20.5,Solid R,,True,False,safe,2541621.0,2049982.0,2229260.0,1801773.0,166002.0,2190030.0,2005497.0,1826025.0,1493770.0,908152.0,380412.0,1025193.0,262930.0,1135470.0,,788236,602462,71109.0,0.5124,0.1901,0.224,0.0735,0.3256,0.4745,,"{""office"": ""U.S. Representative, District 29"", ""candidates"": [{""name"": ""Emily Scott"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
TX-30,TX,30,4830,R,Joshua Torres,R,2021,5.0,9.2,Likely R,,True,False,defend,3634376.0,3028608.0,3342988.0,2618111.0,3136588.0,2635379.0,2012690.0,3486813.0,2939789.0,1736235.0,854643.0,1194203.0,521808.0,2764431.0,,777247,577756,43578.0,0.5625,0.0534,0.3607,0.0234,0.2203,0.6257,,"{""office"": ""U.S. Representative, District 30"", ""candidates"": [{""name"": ""Joshua Torres"", ""party"": ""R""}, {""name"": ""Daniel Lee"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
TX-31,TX,31,4831,D,Donna Nguyen,D,2021,5.0,0.8,Toss-up,,True,False,attack,11205255.0,9984873.0,12893472.0,12351836.0,9464451.0,12076032.0,10014449.0,8076364.0,7007448.0,2553431.0,2663065.0,5905380.0,1238270.0,12381926.0,,787610,571838,91584.0,0.5317,0.031,0.351,0.0864,0.526,0.5228,,"{""office"": ""U.S. Representative, District 31"", ""candidates"": [{""name"": ""Donna Nguyen"", ""party"": ""D""}, {""name"": ""Emily Clark"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
TX-32,TX,32,4832,D,Kenneth Hill,D,2017,9.0,-3.2,Tilt D,,True,False,attack,8101688.0,6743769.0,8417179.0,8072095.0,5684260.0,8117736.0,7038919.0,8934146.0,6939998.0,3604930.0,2107175.0,3936694.0,1242017.0,7932360.0,,731198,535328,57869.0,0.374,0.1232,0.464,0.0388,0.3091,0.772,,"{""office"": ""U.S. Representative, District 32"", ""candidates"": [{""name"": ""Kenneth Hill"", ""party"": ""D""}, {""name"": ""Robert Walker"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
TX-33,TX,33,4833,D,Michelle Flores,D,2015,11.0,0.3,Toss-up,,True,False,attack,7441905.0,5706383.0,10557230.0,9410325.0,8522475.0,4625615.0,3722456.0,9272458.0,7578724.0,2283436.0,1478381.0,3231606.0,1754480.0,9373949.0,,816157,622718,71646.0,0.3261,0.0434,0.59,0.0405,0.1901,0.4613,,"{""office"": ""U.S. Representative, District 33"", ""candidates"": [{""name"": ""Michelle Flores"", ""party"": ""D""}, {""name"": ""Michelle Lewis"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
TX-34,TX,34,4834,D,James Smith,D,2007,19.0,-3.9,Lean D,,True,False,attack,5312594.0,4403291.0,7398298.0,6214603.0,6168864.0,4804895.0,3823839.0,6825752.0,6606679.0,2917171.0,1570791.0,1996690.0,1843360.0,5979204.0,,699108,510583,38000.0,0.6254,0.0239,0.3069,0.0438,0.4034,0.667,,"{""office"": ""U.S. Representative, District 34"", ""candidates"": [{""name"": ""James Smith"", ""party"": ""D""}, {""name"": ""Margaret Lewis"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
TX-35,TX,35,4835,D,Mary Johnson,D,2005,21.0,-4.9,Lean D,,True,False,attack,3344577.0,2925281.0,5208517.0,3950216.0,4645102.0,3462016.0,3249452.0,4478578.0,3899113.0,1445910.0,271496.0,2542193.0,1378061.0,3903632.0,,784514,623746,41524.0,0.2937,0.1512,0.5159,0.0392,0.367,0.5465,,"{""office"": ""U.S. Representative, District 35"", ""candidates"": [{""name"": ""Mary Johnson"", ""party"": ""D""}, {""name"": ""Karen Scott"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
TX-36,TX,36,4836,D,Robert Williams,D,2008,18.0,-8.3,Likely D,,True,False,attack,4972698.0,4164908.0,8057593.0,6606802.0,5634023.0,3158673.0,3044926.0,5161295.0,4620147.0,1986354.0,830446.0,1248875.0,823335.0,5326783.0,,704764,577484,65664.0,0.5195,0.127,0.3037,0.0498,0.2654,0.9237,,"{""office"": ""U.S. Representative, District 36"", ""candidates"": [{""name"": ""Robert Williams"", ""party"": ""D""}, {""name"": ""Christopher Young"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
TX-37,TX,37,4837,D,Patricia Brown,D,2010,16.0,1.3,Toss-up,,True,False,attack,5140764.0,4653304.0,6347593.0,6022760.0,5395984.0,3460063.0,2650914.0,4621700.0,3921679.0,1476893.0,1776966.0,2707287.0,1691049.0,5822299.0,,763506,607605,76819.0,0.2548,0.1515,0.5354,0.0583,0.3514,0.6632,,"{""office"": ""U.S. Representative, District 37"", ""candidates"": [{""name"": ""Patricia Brown"", ""party"": ""D""}, {""name"": ""Lisa Jackson"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
TX-38,TX,38,4838,R,John Jones,R,2005,21.0,5.6,Lean R,,True,False,defend,3194899.0,2773206.0,2235926.0,2099965.0,3342184.0,2731331.0,2401192.0,2320668.0,2019544.0,1370846.0,666055.0,708951.0,169094.0,2425406.0,,773841,595873,79449.0,0.3671,0.0514,0.565,0.0165,0.2973,0.7095,,"{""office"": ""U.S. Representative, District 38"", ""candidates"": [{""name"": ""John Jones"", ""party"": ""R""}, {""name"": ""Anthony Thompson"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
UT-01,UT,1,4901,R,Jennifer Garcia,R,2008,18.0,12.2,Solid R,,True,False,safe,3184630.0,2489622.0,2290860.0,2105702.0,993957.0,1917486.0,1854278.0,1731940.0,1563586.0,1154606.0,786570.0,380673.0,767892.0,1939419.0,,779820,594035,49226.0,0.7474,0.0997,0.1271,0.0258,0.3321,0.504,,"{""office"": ""U.S. Representative, District 01"", ""candidates"": [{""name"": ""Jennifer Garcia"", ""party"": ""R""}, {""name"": ""Steven Torres"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
UT-02,UT,2,4902,D,Michael Miller,D,2009,17.0,0.8,Toss-up,,True,False,attack,10592359.0,8861512.0,10907267.0,8982380.0,13176625.0,10028343.0,9033290.0,10451491.0,8682115.0,5462099.0,2113742.0,2457515.0,2126552.0,11046508.0,,761782,596401,51538.0,0.6146,0.1455,0.1581,0.0818,0.3049,0.7275,,"{""office"": ""U.S. Representative, District 02"", ""candidates"": [{""name"": ""Michael Miller"", ""party"": ""D""}, {""name"": ""David Lewis"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
UT-03,UT,3,4903,R,Linda Davis,R,2018,8.0,7.8,Likely R,,True,False,defend,6779871.0,5848140.0,6068960.0,4681393.0,3736595.0,5637184.0,5169468.0,4898895.0,4373125.0,2232660.0,2262833.0,1157344.0,1905656.0,5342544.0,,692128,523421,78589.0,0.7885,0.0503,0.1085,0.0527,0.1929,0.5299,,"{""office"": ""U.S. Representative, District 03"", ""candidates"": [{""name"": ""Linda Davis"", ""party"": ""R""}, {""name"": ""John Jones"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
UT-04,UT,4,4904,R,David Rodriguez,R,2005,21.0,19.5,Solid R,,True,False,safe,2549214.0,2437769.0,1505938.0,1449789.0,208241.0,2643683.0,2312518.0,1282528.0,1031167.0,1299513.0,273648.0,318632.0,80792.0,1021898.0,,712682,557282,59670.0,0.7566,0.0917,0.0734,0.0784,0.12,0.3597,,"{""office"": ""U.S. Representative, District 04"", ""candidates"": [{""name"": ""David Rodriguez"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
VA-01,VA,1,5101,R,Elizabeth Martinez,R,2013,13.0,-3.9,Lean D,,True,False,defend,6167038.0,5156683.0,4147182.0,3199813.0,4121073.0,6091554.0,5509813.0,3158095.0,2943734.0,2529776.0,1041702.0,2173004.0,1111028.0,4851809.0,,730769,554040,48397.0,0.7412,0.1216,0.0702,0.0669,0.3402,0.912,,"{""office"": ""U.S. Representative, District 01"", ""candidates"": [{""name"": ""Elizabeth Martinez"", ""party"": ""R""}, {""name"": ""Matthew Smith"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
VA-02,VA,2,5102,D,William Hernandez,D,2008,18.0,-4.8,Lean D,,True,False,attack,6931081.0,6615967.0,9296535.0,9105876.0,4807174.0,7329790.0,5935902.0,9989390.0,9452099.0,1353386.0,2372313.0,4052685.0,1870281.0,7429002.0,,695560,567991,64164.0,0.713,0.0211,0.2096,0.0564,0.345,0.7742,,"{""office"": ""U.S. Representative, District 02"", ""candidates"": [{""name"": ""William Hernandez"", ""party"": ""D""}, {""name"": ""Betty Scott"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
VA-03,VA,3,5103,D,OPEN SEAT,,,0.0,-20.2,Solid D,,False,True,safe,2158056.0,2053337.0,3288908.0,2638988.0,364613.0,1987899.0,1854976.0,2683579.0,2094751.0,1021287.0,336179.0,658444.0,242540.0,1319255.0,,774572,575197,85873.0,0.7626,0.0488,0.1285,0.0601,0.1642,0.7992,,"{""office"": ""U.S. Representative, District 03"", ""candidates"": [], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
VA-04,VA,4,5104,D,Barbara Lopez,D,2009,17.0,-10.4,Solid D,,True,False,attack,2868095.0,2582178.0,4583918.0,3627953.0,1711301.0,2029985.0,1933630.0,3245640.0,2595049.0,430358.0,364973.0,1581530.0,1358597.0,2827294.0,,705127,509966,80846.0,0.6518,0.1377,0.1516,0.0589,0.1669,0.9293,,"{""office"": ""U.S. Representative, District 04"", ""candidates"": [{""name"": ""Barbara Lopez"", ""party"": ""D""}, {""name"": ""Donald White"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
VA-05,VA,5,5105,D,Richard Gonzalez,D,2011,15.0,-4.2,Lean D,,True,False,attack,3611884.0,3329842.0,5765902.0,5004569.0,2492879.0,2312254.0,1789319.0,4159273.0,3313290.0,1120811.0,778131.0,3029722.0,702956.0,4371924.0,,740805,599007,62487.0,0.7616,0.0289,0.147,0.0624,0.1926,0.6422,,"{""office"": ""U.S. Representative, District 05"", ""candidates"": [{""name"": ""Richard Gonzalez"", ""party"": ""D""}, {""name"": ""Karen Lee"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
VA-06,VA,6,5106,D,Susan Wilson,D,2013,13.0,-6.1,Likely D,,True,False,attack,5641794.0,5214850.0,7358883.0,6954274.0,2664691.0,4961697.0,3814321.0,5796635.0,4868177.0,2051696.0,919841.0,2954036.0,1484253.0,5715098.0,,691474,530450,60744.0,0.6922,0.1821,0.0936,0.032,0.2281,0.5869,,"{""office"": ""U.S. Representative, District 06"", ""candidates"": [{""name"": ""Susan Wilson"", ""party"": ""D""}, {""name"": ""Susan Moore"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
VA-07,VA,7,5107,D,Joseph Anderson,D,2010,16.0,-8.9,Likely D,,True,False,attack,4901407.0,4129100.0,6379444.0,5404286.0,6062091.0,3773035.0,3071537.0,6207652.0,5325266.0,1048640.0,507606.0,2496875.0,1756291.0,4516853.0,,729251,593620,95650.0,0.8047,0.0535,0.1007,0.0411,0.5427,0.6027,,"{""office"": ""U.S. Representative, District 07"", ""candidates"": [{""name"": ""Joseph Anderson"", ""party"": ""D""}, {""name"": ""Donald Harris"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
VA-08,VA,8,5108,R,Jessica Thomas,R,2020,6.0,-1.0,Toss-up,,True,False,defend,11707221.0,11217563.0,8768358.0,7209117.0,11586533.0,9166039.0,8316058.0,8032787.0,6385704.0,2348442.0,3053443.0,1871033.0,2527906.0,10463021.0,,790184,627981,94003.0,0.6291,0.0916,0.2215,0.0579,0.3655,0.9257,,"{""office"": ""U.S. Representative, District 08"", ""candidates"": [{""name"": ""Jessica Thomas"", ""party"": ""R""}, {""name"": ""Nancy Sanchez"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
